8 1 4382
284.419916 -0.21439 16.956542 96957.923981 88.088846 2.255276 3.387987 1.3 1.63
284.599312 -0.143848 20.909506 97067.452489 92.960465 1.027673 1.564958 1.63 1.25
284.156916 -0.03668 14.242514 96965.530549 88.229575 3.520132 -0.619147 1.25 1.59
283.584497 0.016698 10.274836 97147.599465 83.928134 2.115051 -3.08942 1.59 1.41
281.910719 0.151281 11.324674 97211.923675 85.265717 1.61724 -3.795486 1.41 1.54
283.075994 0.073876 10.916298 97376.620868 80.958227 1.255118 -2.599894 1.54 1.47
283.70578 0.043932 12.562297 97287.300184 81.131633 2.671093 -3.366847 1.47 1.36
283.462535 0.085001 11.500873 97430.760448 77.441899 -1.327619 -3.808692 1.36 1.22
282.764861 0.163895 13.587532 97393.780255 81.953345 -0.097474 -4.46667 1.22 1.32
284.272567 0.123547 11.336747 97437.104748 79.523243 0.95047 -3.762307 1.32 1.09
285.974877 0.12162 11.685122 97276.705309 82.237106 3.808639 -3.538302 1.09 1.43
283.791053 0.059586 9.190992 97295.378535 81.032824 2.432375 -3.97936 1.43 1.37
282.411184 0.037983 8.801373 97265.594199 83.791813 1.510193 -2.828456 1.37 1.43
283.141784 0.03977 9.105323 97427.712041 87.710469 0.595292 -1.607118 1.43 1.11
284.620202 -0.031478 9.538925 97276.679213 78.820957 0.655676 0.193937 1.11 1.34
282.213296 0.198764 8.273917 97446.359636 81.440278 0.292728 -2.349916 1.34 1.13
281.147515 -0.005258 8.985181 97343.649423 90.063701 -0.130416 -1.536015 1.13 1.28
282.466685 -0.100439 10.221411 97610.661475 87.339233 -0.3444 -1.791911 1.28 1.19
285.661147 -0.101349 10.557622 97342.313985 68.653107 2.783187 -1.729972 1.19 1.46
282.264817 0.04359 8.110272 97462.142599 82.175893 -0.070344 -2.773773 1.46 1.27
283.726451 0.034038 8.042887 97420.642004 70.530205 0.164667 -1.761771 1.27 1.42
283.979135 0.126418 9.49376 97617.947177 77.802093 -0.654613 -0.157015 1.42 1.16
285.390029 0.029728 11.007586 97574.737337 66.22665 2.338719 -0.424025 1.16 1.19
283.430597 0.07702 11.676689 97711.092443 85.370864 1.493964 -1.012195 1.19 1.17
283.843707 0.022342 10.678097 97695.94323 74.780612 -0.32738 0.762578 1.17 1.06
282.467677 -0.080938 15.487193 97729.718987 87.691028 -0.325705 1.644178 1.06 0.99
284.294097 -0.018914 20.278258 97479.211813 74.219659 1.570213 1.369347 0.99 1.3
283.520889 -0.138367 25.578106 97301.27038 92.213023 -3.956093 5.809657 1.3 1.76
284.398364 -0.160841 16.038076 97019.746297 94.737963 3.285396 3.795151 1.76 1.72
284.872968 -0.183005 13.576175 97122.802183 91.828868 5.487005 0.303163 1.72 2.13
283.986687 -0.073564 11.688863 96882.087252 88.398226 5.591317 0.252115 2.13 2.09
283.083987 -0.046526 16.002202 96842.984669 92.597382 3.824051 1.231192 2.09 2.5
283.586908 -0.146501 19.671594 96409.611641 89.02753 1.992853 4.313317 2.5 2.66
284.495917 -0.254712 21.269815 95924.20986 94.388375 2.672662 7.945875 2.66 3.3
283.62863 -0.324389 15.455364 95535.5575 92.909131 10.382166 -0.977809 3.3 2.71
282.613346 -0.127422 12.462166 95934.290855 83.702072 9.448619 -1.967439 2.71 3.18
283.023142 0.024014 12.351958 96284.62282 77.879335 7.484333 -3.247587 3.18 3.22
282.509408 0.002783 13.531364 96975.063277 84.752539 5.56194 -1.568174 3.22 3.7
283.989109 0.006209 13.879292 97122.982233 79.165548 3.893398 0.488181 3.7 3.13
282.881808 0.034065 19.431874 97428.193051 83.248625 -1.86609 2.889446 3.13 2.9
283.19047 -0.125273 23.465615 97256.256473 81.94586 -6.060648 5.415677 2.9 2.65
284.545153 -0.239337 25.93342 97214.162682 90.458544 -6.187673 6.478356 2.65 3.39
284.907113 -0.3059 22.304861 96800.675108 96.074139 -0.02395 7.847317 3.39 2.7
284.096283 -0.26941 13.899331 96865.632348 90.367843 6.35323 4.63906 2.7 2.91
283.606736 -0.254525 12.78141 96859.224299 81.789547 8.565317 2.829957 2.91 3.02
282.886907 -0.15715 11.45122 96886.898341 80.107876 7.032611 1.13659 3.02 2.85
282.220499 -0.060395 10.755903 96751.82863 79.7402 7.592483 -2.717423 2.85 3.3
280.921833 0.024457 7.650782 96908.520281 80.156059 6.574277 -3.3612 3.3 3.17
280.037887 0.077205 9.653013 97001.234114 83.175761 3.820728 -2.713248 3.17 2.69
280.517224 -0.082602 8.713911 97269.410218 81.348299 1.339686 -0.492627 2.69 2.13
282.735572 -0.01858 11.526561 97314.79539 69.809456 2.401945 -0.367227 2.13 2.03
281.221859 0.077315 8.660415 97661.422536 74.283686 -0.304447 -1.639418 2.03 1.5
279.098803 0.106212 6.188419 97848.34224 79.585992 -1.48867 -1.616917 1.5 1.67
281.656145 0.041706 5.482599 98135.51945 70.676861 -0.464224 -0.734643 1.67 1.15
283.391366 -0.008708 7.99038 98039.854399 61.674588 2.605293 -1.873355 1.15 0.94
282.967075 -0.045134 7.818571 98183.665274 67.488769 0.753292 -2.586261 0.94 0.99
282.096795 0.108608 6.984999 98181.931223 67.840715 -0.011444 -3.619352 0.99 1.1
282.587676 0.059189 6.239236 98326.807641 70.159993 0.625795 -1.93395 1.1 0.95
284.290195 0.021352 8.831147 98167.905799 55.133834 2.150969 -4.256899 0.95 1.42
282.218018 0.240001 7.395989 98315.70108 71.735512 -1.504616 -4.960918 1.42 1.77
281.315187 0.217166 5.043387 98447.810618 63.731839 -4.807384 -4.818637 1.77 1.87
282.202907 0.209869 4.106504 98856.645743 48.43023 -4.699901 -2.536879 1.87 1.48
284.774034 0.199698 5.591829 98687.207079 42.799763 -0.98614 -2.787012 1.48 1.57
283.464801 0.220157 4.289101 98757.334479 52.502049 -3.211163 -3.883436 1.57 1
283.01838 0.208717 4.758957 98675.883565 57.717803 -2.293061 -2.700097 1 1.24
284.660382 0.161888 4.447627 98753.758739 51.069843 -2.969261 -2.330308 1.24 0.9
289.511936 0.106874 5.340221 98482.969251 41.141494 1.066418 -2.630681 0.9 1.08
284.879072 0.185001 6.515747 98459.051563 66.751748 -1.405676 -3.542267 1.08 0.93
286.975423 0.133928 5.462921 98269.739543 49.150972 -2.175722 -3.096349 0.93 0.89
285.691618 0.173159 6.205265 98369.436469 53.186324 -1.532411 -1.794236 0.89 0.77
290.996373 0.096502 7.371313 97926.928317 39.426254 0.325772 -2.028375 0.77 0.97
286.116387 0.125848 7.916703 97887.287592 62.848906 -1.424102 -2.859332 0.97 0.83
288.537724 0.101144 6.74224 97750.295011 46.467446 -2.127733 -1.459447 0.83 0.94
287.663181 0.055151 7.608155 97906.55161 53.299382 -1.857774 -0.827117 0.94 0.94
292.196967 -0.009229 8.089101 97675.202105 40.082547 0.392608 -0.458658 0.94 0.89
288.71303 0.03643 8.914649 97660.137333 53.451174 -0.977577 -0.809844 0.89 0.86
286.792253 0.071339 7.464172 97564.449154 59.049228 -1.137085 -1.028455 0.86 0.95
288.088114 -0.029871 8.252312 97670.829893 59.579098 -1.360677 1.31022 0.95 0.77
289.556298 -0.17101 7.985454 97480.318702 57.645075 1.733628 2.73102 0.77 0.66
285.938688 0.071796 8.500634 97494.336578 77.160415 0.578353 0.114567 0.66 0.6
286.514004 0.017194 6.687652 97457.738032 64.860213 -2.706543 2.422918 0.6 0.72
286.711913 -0.123479 8.117086 97582.874857 65.980961 -1.699701 2.196864 0.72 0.93
287.606314 -0.143975 8.069894 97415.423173 54.014662 -0.342125 4.228938 0.93 0.99
284.990854 0.035999 13.242977 97534.588681 72.696333 -2.09282 0.823799 0.99 1.07
285.002287 0.026028 16.170071 97471.109771 69.584327 -3.077727 1.510189 1.07 1.15
286.241689 -0.086491 18.107469 97651.519192 66.868628 -2.209495 2.249065 1.15 1.37
287.681119 -0.082546 18.884235 97444.777035 69.433802 -0.488187 2.910626 1.37 1.89
285.219616 0.012363 21.591644 97514.650751 89.639201 -0.87824 0.86318 1.89 1.75
286.314614 -0.009378 21.521608 97384.950857 87.259194 -1.702422 2.203197 1.75 1.93
286.814318 -0.178565 18.061566 97542.73665 86.483551 0.876717 2.859019 1.93 1.72
286.292694 -0.033415 17.283174 97432.961442 92.546385 2.102356 0.500783 1.72 1.65
285.182602 0.05645 16.555928 97566.153955 97.189137 0.329553 -0.58843 1.65 2.13
284.9169 0.038935 14.049832 97530.26708 93.371369 1.394373 -1.18116 2.13 1.64
285.140043 -0.060039 14.913511 97664.571819 91.97136 2.558564 -1.061856 1.64 1.66
285.54701 -0.075769 12.758945 97406.440818 84.022984 4.181526 -2.228774 1.66 1.4
284.595946 0.008786 14.573492 97516.274836 91.192949 2.221322 -2.675064 1.4 1.35
283.980568 0.03603 12.037083 97283.113357 89.421872 0.314333 -1.413227 1.35 1.28
284.680983 -0.084224 15.193888 97406.471388 89.973307 0.076609 -0.262404 1.28 1.21
284.865078 -0.028947 16.715033 97180.475197 87.783594 1.463651 2.629297 1.21 1.08
284.278643 -0.039654 20.230499 97294.250488 93.271888 -0.334163 3.533879 1.08 1.03
286.013843 0.021727 23.484153 97150.080697 87.920567 -1.623475 5.242251 1.03 1.39
287.554768 -0.111949 23.081983 97383.63295 88.548332 1.166931 3.138252 1.39 1.55
286.227506 -0.09198 22.882361 97262.440008 95.243248 2.269495 2.160754 1.55 1.22
285.11975 0.068531 27.369665 97441.35453 98.489879 -0.256213 2.897867 1.22 1.33
286.643823 -0.073549 24.185998 97471.820617 93.840007 1.496167 4.278658 1.33 1.28
287.090423 -0.20917 22.001107 97721.301879 93.610841 3.241213 3.936173 1.28 1.21
287.516287 -0.074985 24.869956 97541.366918 91.166919 3.406337 1.094248 1.21 1.04
285.975705 0.003357 27.715365 97740.241741 98.189677 1.253914 0.925132 1.04 1.14
286.856421 0.095404 25.380847 97686.853499 92.283109 2.013052 -0.572408 1.14 1.09
287.818083 0.115583 23.942229 97863.321182 90.064792 1.290728 -0.544937 1.09 1.14
289.650368 0.002654 21.014082 97526.037916 84.646238 2.228773 -1.373021 1.14 1.25
287.412726 -0.017006 21.304353 97637.819214 91.745755 2.535633 -0.890339 1.25 1.25
287.20835 0.035319 19.935958 97432.940652 90.954222 1.028512 -1.531375 1.25 1.01
288.983257 -0.019207 22.361258 97582.176894 82.952897 1.10934 -1.104958 1.01 1
289.409 -0.039977 20.997744 97281.893756 76.561465 2.182002 -0.888318 1 0.97
288.203191 -0.050339 25.800406 97400.765319 84.325963 1.600725 -1.104033 0.97 1.26
288.010683 0.007093 25.688794 97225.127287 82.725728 0.28155 -0.79353 1.26 1.51
288.329851 -0.194144 29.701987 97456.350973 88.059824 2.427712 0.099341 1.51 1.79
288.478205 -0.287743 25.726381 97362.493675 84.71582 1.884065 -0.134916 1.79 1.51
286.084493 -0.056882 23.841331 97417.714185 94.603553 2.185206 -0.529901 1.51 1.75
284.764221 -0.003343 19.425817 97424.069292 96.63017 4.066805 -2.696719 1.75 2.05
285.825894 -0.068637 13.739442 97567.551103 80.279175 4.852716 -3.174164 2.05 2.38
284.401195 -0.185427 10.477408 97424.944802 81.595696 5.421467 -3.375514 2.38 1.74
284.020161 -0.074445 11.389638 97551.926643 83.803035 1.625056 -3.589481 1.74 1.56
283.143859 0.229381 11.769148 97530.324571 87.265391 1.34251 -4.629991 1.56 1.25
286.106399 0.142895 12.238295 97656.571186 73.298011 0.668661 -4.122063 1.25 1.11
289.483903 0.035672 10.997577 97402.88771 55.270231 3.42254 -3.437563 1.11 1.29
285.15756 0.063567 10.837384 97447.828342 80.783462 3.822906 -5.304551 1.29 1.18
285.958254 0.132852 10.716483 97335.454672 69.988499 2.687545 -4.99614 1.18 1.08
286.906323 0.087466 11.945987 97571.809779 68.741245 2.281659 -5.451266 1.08 0.98
289.462411 -0.044802 12.250702 97354.272829 55.855163 4.411766 -2.65704 0.98 1.21
285.049134 0.084651 13.08627 97425.246848 84.678232 2.782545 -3.829251 1.21 0.94
283.98217 0.103684 14.556231 97380.038824 88.30009 0.199952 -1.980185 0.94 0.77
286.230968 0.049314 13.377033 97567.345578 74.190937 0.794928 -2.361612 0.77 0.76
290.000332 -0.011591 9.74158 97405.701372 51.40304 2.252378 -0.624174 0.76 0.81
284.716086 0.041573 7.811525 97561.346951 74.157068 1.40867 -4.617495 0.81 0.72
286.338153 0.108173 7.018394 97433.488281 68.064094 -1.233327 -2.715524 0.72 0.69
287.108444 -0.000889 10.059759 97679.660438 64.513861 -0.410853 -1.099386 0.69 0.69
291.392303 -0.037471 12.62299 97400.154301 51.346738 1.774049 -0.280059 0.69 0.7
288.275913 -0.005324 15.121571 97520.016093 65.959526 2.610804 -0.779224 0.7 0.76
287.01929 -0.034569 14.537285 97306.343425 66.587087 2.914307 -1.727145 0.76 0.82
288.543863 -0.157223 18.494737 97415.5656 62.655065 3.63239 0.525865 0.82 1.15
288.069314 -0.067786 22.539518 97060.264936 69.608904 3.279583 -0.137888 1.15 1.44
286.42465 0.003901 24.549453 96890.317878 81.630721 -0.476061 1.550088 1.44 1.76
285.45421 -0.125405 25.847019 96373.081752 86.750266 -4.072395 7.448567 1.76 2.46
286.273784 -0.200215 28.134675 95867.36935 90.157179 -4.122236 12.227379 2.46 3.49
285.471189 -0.260464 20.57522 95300.823094 94.538975 -1.341487 11.783217 3.49 3.47
284.752553 0.00003 18.377798 95448.87134 88.774971 -0.649108 4.360033 3.47 3.28
283.869525 -0.031658 19.173082 95575.723278 91.886698 -0.066705 1.662003 3.28 2.97
284.166328 -0.113193 18.688449 95878.991569 93.142854 3.115293 -1.057532 2.97 4.79
284.776241 -0.079501 16.119254 96015.53503 88.434984 7.80087 -3.946095 4.79 3.82
283.984567 -0.068727 14.484994 96442.655574 84.277264 7.595752 -5.213036 3.82 3.07
283.511002 0.096791 14.38969 96676.67019 82.088127 4.549998 -3.345164 3.07 2.88
283.452891 0.078836 17.484422 97063.394555 82.00902 3.420183 -0.86242 2.88 1.94
284.436732 0.093162 21.375903 97246.534778 76.3457 2.561441 1.792652 1.94 1.52
282.686584 0.02981 27.254721 97602.210928 94.581156 -1.687244 2.190237 1.52 1.54
283.725778 -0.054156 27.698555 97683.036291 93.380221 -2.644978 3.408591 1.54 1.6
284.225955 -0.023435 29.726936 97968.947681 97.480727 -3.148238 3.386668 1.6 1.73
285.835042 -0.122296 23.988857 97910.617983 91.284348 -0.941875 2.91491 1.73 1.72
285.492142 -0.110481 24.356489 98172.870773 95.129732 -0.999376 2.818079 1.72 1.98
286.487039 -0.024396 22.663425 98144.05802 88.943372 -1.664455 1.981358 1.98 1.6
286.736748 -0.116346 22.262649 98261.860781 92.51616 -0.09725 1.683667 1.6 1.59
287.90734 -0.078755 16.121942 98004.032854 78.880323 3.396306 -0.732421 1.59 2.1
285.295695 -0.038639 15.567527 97975.943695 92.778691 3.172214 -2.252048 2.1 2.12
284.7304 -0.024992 12.346619 97751.338492 82.898628 3.81235 -3.79775 2.12 2.32
285.313781 0.019723 10.421925 97677.213443 69.994165 5.179987 -4.575297 2.32 2.52
284.069355 -0.119287 8.74607 97434.62085 74.943372 8.628796 -5.538127 2.52 3.03
282.546461 0.011413 6.703573 97557.816622 78.365356 7.195045 -6.980647 3.03 2.74
282.300973 0.130454 5.908938 97448.310845 64.313911 5.035503 -7.056845 2.74 2.34
280.597366 -0.010489 4.894761 97635.060842 66.820434 4.47742 -6.583727 2.34 2.3
282.198595 0.058122 6.653497 97441.540088 58.91411 6.830853 -4.755798 2.3 2.28
280.701865 0.011931 6.08213 97614.206384 74.133329 3.509844 -5.497864 2.28 1.56
280.315756 0.092135 5.697989 97641.156366 66.570718 0.143587 -4.955903 1.56 1.14
282.559765 0.002445 6.023014 97886.919857 60.673217 1.280228 -2.52225 1.14 1.1
284.330687 -0.068537 5.61747 97710.460838 45.453085 4.368136 -2.673799 1.1 0.97
283.728358 0.004115 7.65791 97766.420591 58.584066 1.034571 -2.248066 0.97 0.9
283.511632 0.016315 6.155654 97590.370993 51.61772 0.344911 -2.020951 0.9 0.75
283.949945 -0.136547 10.633176 97630.550218 62.359653 1.334458 -0.937476 0.75 0.82
283.639558 -0.201332 11.940101 97329.105465 63.721869 4.719408 -1.50234 0.82 1.19
282.523974 -0.130519 12.016117 97265.345095 75.457846 4.316169 -1.371705 1.19 0.87
281.798423 0.024821 15.078959 97115.740809 79.528798 0.256074 0.161064 0.87 1
282.713767 -0.120199 13.006743 97205.891968 83.728244 -0.811789 1.573722 1 1.11
283.680316 -0.108707 10.897703 96998.394357 76.266969 2.681126 3.046855 1.11 1.04
282.503832 -0.051836 14.3009 97008.346354 87.52548 -0.456911 2.001972 1.04 0.97
283.19645 -0.13933 18.430863 96814.205987 88.096377 -1.48079 1.960755 0.97 0.95
284.746223 -0.032143 18.325721 96882.662725 82.077328 0.660763 1.372156 0.95 0.79
285.15896 -0.259946 15.91358 96724.958113 76.105233 5.267599 0.023834 0.79 1.14
282.853702 -0.1642 10.79678 96871.482103 85.560001 5.609598 -4.250534 1.14 1.77
281.558948 0.041724 6.740905 97113.084107 77.865626 3.631819 -4.196375 1.77 1.31
284.076428 -0.117198 5.982283 97623.687646 63.580375 3.637435 -2.668831 1.31 1.07
285.346611 -0.110299 8.805106 97692.169258 53.724732 4.437705 -2.767148 1.07 1.28
283.150714 0.060326 8.280719 97946.289727 68.748243 -0.496948 -3.301327 1.28 1.01
282.008856 0.079704 6.218417 97993.848584 70.617756 -0.496441 -2.359524 1.01 1
285.281557 0.041624 6.158572 98253.111282 57.534811 -1.032388 -2.470019 1 0.9
289.648448 -0.005037 7.149093 98000.395304 38.127218 2.034875 -2.788456 0.9 0.89
285.298201 0.081993 6.788658 98055.132196 60.07179 -0.188172 -3.94431 0.89 0.7
286.078878 0.126178 5.007642 97850.278509 50.370799 -1.200761 -2.722662 0.7 0.78
286.688844 0.118448 4.990334 98009.946544 48.134721 -1.057196 -2.329895 0.78 0.71
291.62253 0.039665 5.113202 97647.471862 32.236708 1.848846 -2.506657 0.71 0.78
286.474983 0.091478 6.159955 97607.489654 59.139603 1.243199 -4.138779 0.78 0.75
287.4161 0.141933 4.191273 97325.093613 51.545361 -0.44608 -3.618716 0.75 0.74
286.989685 -0.024867 4.131336 97440.230438 55.440635 0.100262 -2.016471 0.74 0.74
291.148847 -0.103734 5.156423 97151.989005 45.111609 3.693759 -0.59481 0.74 0.72
287.547512 0.099403 7.85016 97213.085582 68.728581 1.395378 -1.482161 0.72 0.74
285.651126 -0.103999 7.086253 97199.82774 69.527972 0.949635 -0.570245 0.74 0.83
286.628125 -0.125021 10.605482 97402.992477 72.803503 0.747289 0.237077 0.83 0.75
286.396257 -0.117327 10.057935 97179.114128 68.020088 3.275722 0.496686 0.75 0.61
282.837123 0.018368 14.186801 97174.080391 93.679771 1.980558 -0.846039 0.61 0.76
283.829995 0.035327 13.911614 97044.071728 84.120636 1.806727 0.703758 0.76 0.73
283.616248 -0.210653 13.457119 97223.261752 83.692511 5.828309 0.35566 0.73 1.2
283.488063 -0.175097 10.865268 97276.572245 73.144469 7.516061 -2.40905 1.2 1.82
281.545456 0.048628 7.329326 97620.900179 70.057168 5.965554 -5.612325 1.82 1.7
281.626445 0.128473 6.854347 97647.362458 57.508771 2.562411 -5.514773 1.7 1.28
283.259312 -0.000091 7.975625 98001.544172 47.45889 2.637684 -3.434081 1.28 1.29
285.430732 -0.103423 9.459216 97776.869351 46.199707 5.827819 -3.480334 1.29 1.55
283.82371 0.096096 11.806047 97907.686875 69.407557 2.80988 -4.775322 1.55 1.24
282.475013 0.094319 11.486879 97774.886816 73.311348 0.780048 -4.289381 1.24 0.99
287.291514 0.077398 11.762303 98035.546197 52.752635 0.280746 -2.730657 0.99 1.05
290.238681 -0.013087 12.924762 97747.631325 40.722159 3.840306 -2.521449 1.05 0.93
287.601058 0.110487 15.822381 97767.258342 68.830091 2.110181 -3.556682 0.93 1.22
285.570204 0.127298 14.629786 97589.747847 73.62112 0.384132 -4.115328 1.22 0.84
289.735398 0.11943 13.931127 97684.960809 53.669344 1.133948 -3.598807 0.84 0.88
293.271435 -0.030402 13.059326 97418.083705 43.354026 3.368686 -2.638203 0.88 0.74
288.276108 0.037357 13.120848 97515.028283 70.827901 1.421918 -2.564597 0.74 0.78
285.963962 0.131292 11.981956 97351.796072 79.084382 -0.682781 -3.145203 0.78 0.82
289.978005 0.050874 11.365486 97589.458841 63.894372 0.31103 -1.884386 0.82 0.76
293.854327 -0.109094 10.365121 97444.559227 48.641889 3.103396 -0.799348 0.76 0.81
288.732191 -0.002917 10.204965 97574.253718 71.929766 1.561246 -2.090976 0.81 0.74
287.053938 0.059326 8.268549 97418.770861 74.708886 -0.389947 -2.192265 0.74 0.95
291.424886 -0.02722 9.425924 97578.316337 62.90112 1.314939 -0.725233 0.95 0.9
293.630236 -0.144364 10.110584 97306.860019 52.811947 3.964867 -1.459127 0.9 0.93
288.33938 0.018524 11.520588 97336.456001 77.551782 2.587496 -2.220794 0.93 1.09
285.734238 0.09644 10.989855 97258.527421 86.157934 1.188641 -2.73122 1.09 1.07
290.085897 0.067 11.683762 97486.829808 67.965575 1.617016 -1.905562 1.07 0.85
294.904057 -0.040384 10.947934 97278.830495 46.521224 3.485485 -2.210604 0.85 1.11
288.321945 0.120257 11.546196 97340.704898 74.766752 1.149342 -2.166646 1.11 1.17
286.791379 0.177181 11.41942 97240.273105 81.179827 -0.691185 -2.956854 1.17 0.93
290.721419 -0.083425 11.597894 97440.112526 66.335405 -0.199613 -1.300868 0.93 0.91
295.536551 -0.133861 11.904182 97273.571966 46.278807 3.378864 -1.420003 0.91 0.89
289.251483 0.017958 12.14133 97393.818665 72.356728 0.536377 -1.434706 0.89 0.98
287.212229 0.064329 12.063221 97267.69161 77.184515 -1.774066 -1.649133 0.98 0.86
291.597585 -0.02215 12.770324 97462.52833 60.510507 -0.812898 -0.09437 0.86 0.86
295.338419 -0.090244 12.689975 97341.507065 47.285014 2.31608 1.715668 0.86 0.69
290.272803 0.014807 12.747076 97444.702838 67.714256 0.019705 0.713865 0.69 0.85
290.191566 0.110621 11.50975 97341.610978 62.838489 -1.699391 -0.576041 0.85 0.78
292.632799 -0.06813 11.38035 97584.253718 57.08856 0.40966 0.218103 0.78 0.68
294.408383 -0.065805 11.529616 97495.825511 51.717725 3.945856 -0.113453 0.68 0.77
288.979859 0.064144 12.167323 97571.986861 74.337922 1.135035 -1.734178 0.77 0.77
290.120582 -0.15162 12.652384 97499.672001 65.61321 1.310998 -2.070242 0.77 0.77
291.010333 -0.07878 12.685803 97709.19725 66.662886 3.080555 -1.412199 0.77 0.95
292.959067 -0.07129 11.085579 97538.789972 55.099811 4.645066 -1.527391 0.95 1.02
288.138231 0.063771 11.369334 97625.221216 75.741703 2.949458 -2.724099 1.02 1.02
286.502851 0.079239 12.085751 97551.522917 78.859729 1.289021 -2.440897 1.02 1.11
291.21117 0.00887 12.897909 97669.70192 60.419312 2.39935 -2.060283 1.11 0.85
292.689788 -0.045306 11.800967 97464.688411 56.561376 4.929687 -1.709511 0.85 0.81
287.505658 0.085553 12.358408 97476.487036 81.259112 2.156373 -2.384164 0.81 0.87
287.001946 0.027548 12.083264 97350.190739 81.320836 0.229593 -2.213785 0.87 0.9
291.094729 -0.080644 12.514151 97492.379315 67.745637 0.135683 0.639905 0.9 1.01
292.425234 -0.155173 11.705408 97300.022613 58.49431 3.050032 0.568647 1.01 0.73
288.381766 0.010348 12.056441 97433.030032 76.87384 0.379225 0.135101 0.73 0.72
287.117574 -0.026518 11.312192 97465.417769 78.200705 -1.797626 1.425096 0.72 0.74
